2108,2628,0.9957608695652165,0.9474358695652176,-8,-8,0.0
2110,2626,0.9957608695652165,0.86225,-1,-1,0.0
2623,2113,0.8501282608695652,0.9957608695652165,8,8,1.0
2621,2115,0.9227195652173911,0.9957608695652165,4,4,1.0
2619,2117,0.9480739130434781,0.9957608695652165,4,4,1.0
2118,2618,0.9957608695652165,0.6195130434782611,3,-2,0.0
2120,2616,0.9957608695652165,0.8584999999999996,-4,-4,0.0
2815,2498,0.5251100000000002,0.5737727272727269,-1,-1,0.5
2232,1959,0.19033333333333327,0.22399111111111117,-2,-2,0.0
2500,2813,0.5053281818181817,0.5751890909090907,2,-1,0.0
2206,2135,0.21469444444444452,0.2713155555555557,0,0,1.0
2094,2012,0.7662344444444442,0.9956666666666657,0,0,1.0
2018,2088,0.9956666666666657,0.8870822222222223,0,0,0.0
2209,2128,0.06927777777777785,0.20441222222222202,-3,-3,0.0
2631,1655,0.3977981818181816,0.3071690909090909,1,1,1.0
2041,2221,0.3699333333333337,0.020596666666666635,4,-1,1.0
2167,1906,0.9954133333333329,0.5970755555555555,6,3,1.0
2122,2614,0.9957608695652165,0.8715630434782606,-1,-1,0.0
2612,2123,0.9354913043478262,0.9957608695652165,5,5,1.0
2124,2610,0.9957608695652165,0.833241304347826,1,1,0.0
2604,2127,0.8880663043478262,0.9957608695652165,4,4,1.0
2600,2129,0.9038065217391303,0.9957608695652165,3,3,1.0
2624,2115,0.8618532608695653,0.9957608695652165,-4,-5,0.0
2116,2623,0.9957608695652165,0.7116641304347824,-1,-1,0.0
1959,2063,0.39008000000000015,0.5499699999999997,-3,-3,0.0
2118,2619,0.9957608695652165,0.8929815217391306,-2,-2,0.0
2617,2119,0.9230869565217396,0.9957608695652165,3,3,1.0
2613,2121,0.8864336956521739,0.9957608695652165,0,0,1.0
2122,2611,0.9957608695652165,0.8712065217391303,-2,-2,0.0
2108,2638,0.9957608695652165,0.8419913043478258,2,2,1.0
2110,2636,0.9957608695652165,0.8901054347826085,-1,-1,0.0
2112,2633,0.9957608695652165,0.8903000000000002,-1,-1,0.0
2631,2113,0.9362576086956521,0.9957608695652165,-1,-1,1.0
2114,2629,0.9957608695652165,0.8915239130434781,2,2,0.0
1958,2058,0.5915833333333333,0.37666018518518535,5,4,1.0
2033,2025,0.6071916666666669,0.31571222222222217,0,0,0.5
2858,2696,0.31508666666666646,0.281462222222222,-1,-1,1.0
2084,1968,0.566963333333333,0.7679200000000002,1,1,1.0
2050,2338,0.11168555555555555,0.1820733333333327,1,0,0.5
2813,2803,0.3947136363636369,0.2620054545454543,1,1,0.5
2179,1853,0.9955333333333328,0.45551444444444456,-3,-3,0.0
