2324,2464,0.4873755555555558,0.09520888888888887,1,0,0.0
2742,2325,0.5022477777777774,0.4867444444444444,2,2,1.0
2040,2258,0.18119888888888885,0.7381644444444446,-3,-3,0.0
1977,2052,0.0327133333333333,0.6142700000000001,-2,-2,0.0
2254,2044,0.38791222222222216,0.21672000000000022,1,0,1.0
2459,2314,0.09544666666666632,0.6303677777777781,1,0,1.0
2047,2277,0.43316326530612276,0.4906244897959183,-3,-4,0.0
2746,2734,0.4096641666666675,0.47982750000000046,-2,-2,0.0
2734,2746,0.4193658333333335,0.37885750000000096,1,1,0.5
2004,2056,0.05081399999999999,0.06755199999999996,5,4,1.0
1713,2530,0.19316666666666646,0.5202288888888884,-3,-3,0.0
2167,1965,0.057337777777777835,0.05196333333333305,0,0,0.5
1990,2019,0.10161999999999971,0.06930777777777791,2,2,0.0
2246,1791,0.3268755555555553,0.4643299999999995,0,0,1.0
2319,1798,0.18653761904761904,0.6625323809523809,1,1,1.0
2188,1983,0.2434869444444443,0.011287361111111147,2,2,1.0
2282,2013,0.18251236111111102,0.19549777777777771,-2,-2,0.0
2339,2151,0.10355124999999991,0.10810722222222224,3,2,1.0
2325,1998,0.06498527777777781,0.394553611111111,4,1,1.0
2302,2082,0.9460443055555559,-0.41964083333333313,6,-3,1.0
1916,2176,0.08925708333333318,0.10267819444444443,-2,-3,0.0
2078,2218,0.09258597222222202,0.028016388888888962,0,0,1.0
1988,2291,0.1689651388888888,0.17329458333333358,1,1,0.5
1972,2272,0.26028111111111085,0.14182833333333328,0,0,0.5
2189,2425,0.22507069444444436,-0.15244124999999992,-2,-2,0.0
2149,2355,0.18446097222222196,0.295877777777778,0,0,0.0
2160,2378,0.07026402777777765,0.03781944444444436,-4,-4,0.0
2397,2037,0.06332930555555547,0.007282916666666427,1,-2,1.0
2047,2326,0.02966652777777772,0.07726861111111115,2,-7,0.0
2595,2500,0.2364998611111113,0.06121958333333328,-1,-1,0.5
